season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
9,6,0906,The Boat,1,3,2,3,10,Preview first — about 10+,Nudity & bodies — Pam: “Nellie: Well why don't I go and tell Dwight so he can stop being such a complete nipple.”
9,7,0907,The Whale,1,4,3,4,13,Skip for under 13,"Sex & hookups — Business partner: “[laughing] Uh, yeah, that sounded kinda spooky-sexy, over here Halpert.”"
9,8,0908,The Target,3,4,2,4,13,Skip for under 13,Sex & hookups — Angela: “They’re sleeping with my husband.”
9,9,0909,Dwight Christmas,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Oscar: “I didn't realize how many of Angela's opinions I agreed with, until she tried to have my kneecap shattered for sleeping with her husband. She makes a lot of very sound points.”"
9,10,0910,Lice,2,1,2,2,10,Mild — okay from about 10+,Violence & injury — Oscar: “[Angela is slapping mayo on Oscar's head] Angela. Angela: You don't want bugs. You know? Who knows where those bugs will end up?”
9,11,0911,Suit Warehouse,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Clark: “Kevin: Hey, so how was it? I mean… the sex with Jan.”"
9,12,0912,Customer Loyalty,1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,13,0913,Junior Salesman,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Jim: “Darryl: Your friends are like Spider-man, if he had gotten bitten by a spider and then got really into masturbating.”"
9,14,0914,Vandalism,1,4,3,4,13,Skip for under 13,"Sex & hookups — Darryl: “Just a couple of grown, sexy-ass roommates.”"
9,15,0915,Couples Discount,1,1,3,3,10,Preview first — about 10+,"Nudity & bodies — Nellie: “My boyfriend does look like a pretty girl, doesn't he? Yes, a very little pretty girl. And you know what, now that you are developing, we should go and get you a training bra. [both laugh at Clark]”"
9,16,0916,Moving On,2,4,1,4,13,Skip for under 13,Sex & hookups — Andy: “Stanley: I'm the same way with horny people.”
9,17,0917,The Farm,1,1,3,3,10,Preview first — about 10+,Nudity & bodies — Todd Packer: “From that place 'Nipples'.”
9,18,0918,Promos,2,3,2,3,10,Preview first — about 10+,Sex & hookups — Dwight: “Phyllis is masturbating. In the office right now as we speak.”
9,19,0919,Stairmageddon,2,1,2,2,10,Mild — okay from about 10+,"Affairs / cheating — Erin: ““Though it mostly focuses on the daily realities of office life, a lurid subplot reveals the hypocrisy of a local public figure embroiled in a gay affair while preaching family values.””"
9,20,0920,Paper Airplane,1,2,1,2,10,Mild — okay from about 10+,"Nudity & bodies — Andy: “I'm not comfortable doing my own stunts. I'll get nude if you want me to, I'll go full Lena Dunham but I”"
9,21,0921,Livin' The Dream,3,2,3,3,10,Preview first — about 10+,"Porn / strippers / sex work — Meredith: “Hey, good choice, man. Seriously. Don’t want to see you in a porn next year.”"
9,22,0922,A.a.r.m.,1,3,3,3,10,Preview first — about 10+,"Sex & hookups — Dwight: “Plus her dowry contains a walk-in freezer full of frozen, premium cattle sperm.”"
9,23,0923,Finale,2,4,1,4,13,Skip for under 13,"Nudity & bodies — Pam: “I think she looks good. Now that she’s wearing sports bras, we don’t see her boobs as much.”"
